@relation 'cleansed_data-weka.filters.unsupervised.attribute.Remove-R10,14,22_predicted'

@attribute yearID numeric
@attribute G numeric
@attribute R numeric
@attribute H numeric
@attribute 2B numeric
@attribute 3B numeric
@attribute predictedHR numeric
@attribute HR numeric
@attribute RBI numeric
@attribute salary numeric
@attribute weight numeric
@attribute height numeric
@attribute bats {R,L,B}
@attribute AB numeric
@attribute SO numeric
@attribute BB numeric
@attribute IBB numeric
@attribute SH numeric
@attribute SF numeric
@attribute GIDP numeric
@attribute R_avg numeric
@attribute H_avg numeric
@attribute 2B_avg numeric
@attribute 3B_avg numeric
@attribute HR_avg numeric
@attribute salary_avg numeric
@attribute weight_avg numeric
@attribute height_avg numeric
@attribute AB_avg numeric
@attribute SO_avg numeric
@attribute BB_avg numeric
@attribute IBB_avg numeric
@attribute SH_avg numeric
@attribute SF_avg numeric
@attribute GIDP_avg numeric
@attribute G_avg numeric
@attribute RBI_avg numeric
@attribute num_years_in_league numeric
@attribute age numeric

@data
2009,61,0,0,0,0,-0.008357,0,0,1450000,180,69,R,0,0,0,0,0,0,0,0,0,0,0,0,818300,180,69,0,0,0,0,0,0,0,55.8,0,5,32
2008,70,0,0,0,0,-0.02596,0,0,3107126,185,74,L,0,0,0,0,0,0,0,0,0,0,0,0,1779973,185,74,0.214286,0.142857,0.071429,0,0,0,0,51.714286,0,16,38
2008,113,60,96,13,4,6.058402,1,36,2150000,175,70,R,347,65,34,0,10,2,2,50,80.666667,12.833333,2.333333,1.5,915833.333333,175,70,297.5,46.666667,33.833333,0.666667,8.166667,2.666667,4.833333,112.833333,23.666667,6,34
2001,108,37,88,22,0,13.772097,12,51,255000,225,76,L,342,75,24,0,0,2,11,40.5,89,20.5,0.5,11.5,227500,225,76,330,61,34.5,1,0,1.5,10,112,43,2,27
2009,54,0,0,0,0,0.000247,0,0,401000,235,75,R,0,0,0,0,0,0,0,0,0,0,0,0,401000,235,75,0,0,0,0,0,0,0,54,0,1,25
1996,50,8,20,1,0,1.108032,1,9,400000,160,68,R,95,14,4,1,1,2,2,19.571429,41.857143,9,0.857143,1.857143,398214.285714,160,68,166.571429,23.714286,19.857143,0.142857,4.571429,1.285714,3.714286,66.285714,17,6,32
1998,35,4,9,1,2,1.289542,2,13,225000,200,74,R,50,19,3,0,0,4,0,5,12.333333,2.333333,1,1,157333.333333,200,74,60.666667,17.666667,3,0,0,2,0.333333,53.666667,9.666667,6,31
1986,142,67,142,30,2,19.850353,20,86,75000,185,73,R,521,84,45,3,7,8,8,67,142,30,2,20,75000,185,73,521,84,45,3,7,8,8,142,86,3,24
2012,33,8,7,0,0,0.350861,0,1,502500,205,77,L,49,23,8,0,6,0,1,3.666667,4,0.333333,0,0,448750,205,77,37.666667,19.333333,3.666667,0,4,0,1.666667,36.333333,1.333333,4,28
1988,120,42,100,20,2,13.93024,13,49,100000,182,71,R,368,87,22,0,1,2,13,35,82.5,15.25,3,12.5,519375,182,71,314.75,66.25,16.25,1.25,0.5,2.5,10.5,93,45,12,35
2014,21,0,0,0,0,0.08597,0,0,511500,225,75,L,1,1,0,0,0,0,0,0,0,0,0,0,511500,225,75,0.5,0.5,0,0,0,0,0,30,0,2,27
2000,33,0,0,0,0,0.221149,0,0,475000,165,71,L,4,3,0,0,0,0,0,0,0.666667,0,0,0,291666.666667,165,71,3.333333,1.333333,0,0,1,0,0,28.333333,0,2,25
2001,21,0,0,0,0,0.00797,0,0,1300000,205,76,R,0,0,0,0,0,0,0,0,0,0,0,0,696000,205,76,0.2,0,0,0,0,0,0,51.6,0,6,32
1997,103,28,47,8,0,1.356335,1,12,525000,150,68,B,192,33,19,1,1,1,3,35.25,53.25,7.5,1.875,1.25,287500,150,68,208,33.25,37.375,0.875,2.25,1.125,2.5,98.875,14.625,12,34
2005,150,75,156,31,5,17.857904,17,86,355000,195,74,R,545,108,48,1,1,7,14,28,49.75,9.25,1.75,5.5,258750,195,74,194.25,47.25,18.5,0.75,0.25,1.75,4.25,72.5,26.25,8,31
2006,38,5,9,0,0,-1.056219,0,4,2000000,200,74,L,44,8,8,0,0,0,1,56.928571,107.642857,20.857143,1.357143,13.5,2684642.857143,200,74,401.928571,81.214286,53.928571,4.285714,1.714286,4.571429,9.642857,122,62.5,14,38
1994,31,6,17,6,0,1.018127,1,9,116000,205,72,R,89,20,4,0,1,0,2,6,17,6,0,1,116000,205,72,89,20,4,0,1,0,2,31,9,2,26
2004,151,69,141,22,1,22.527336,24,80,4350000,175,70,L,555,117,40,2,2,1,12,69.666667,140.666667,27.833333,1.833333,18.166667,1352083.333333,175,70,494.833333,102.833333,30,2.166667,1.833333,2.5,10.666667,139,67.166667,5,29
2007,56,9,15,1,1,1.45472,1,6,575000,180,70,L,74,19,8,0,0,0,1,12.4,19.6,3,0.2,2.2,379200,180,70,92,19.8,9,0.6,1,1,1.8,43,9.4,8,34
1990,12,0,0,0,0,-0.080184,0,0,150000,170,74,R,5,2,0,0,0,0,0,0.333333,1.666667,0.333333,0,0,122666.666667,170,74,13,4.666667,0,0,1,0,0,19.333333,0.666667,2,30
2008,113,41,80,19,2,10.684592,11,47,3750000,180,70,L,336,76,24,1,0,4,12,37.727273,64.454545,12.272727,3.181818,9,1163636.363636,180,70,248.181818,61.363636,28.090909,1.636364,0.181818,1.909091,4.636364,94.454545,35.272727,11,35
1985,108,24,74,14,1,5.859341,6,27,183000,190,72,R,305,59,11,1,5,1,7,24,74,14,1,6,183000,190,72,305,59,11,1,5,1,7,108,27,6,29
2005,110,67,123,15,5,5.723658,2,36,3100000,180,72,L,367,41,32,2,5,0,3,83.3125,130.875,20.8125,5.9375,7.3125,3236562.5,180,72,436.3125,56.3125,51.3125,2.5625,3.6875,3.625,5.375,112,43.3125,14,38
1992,142,83,174,39,4,25.905313,27,103,2025000,195,75,L,565,67,44,15,0,3,15,77.75,163,33,3,21.75,743250,195,75,541.25,78.25,55.5,14,1.25,5,10.25,144.5,86,3,23
2010,72,0,0,0,0,-0.017427,0,0,426700,220,76,R,0,0,0,0,0,0,0,0,0,0,0,0,407566.666667,220,76,0,0,0,0,0,0,0,35.333333,0,2,28
2006,5,0,0,0,0,0.060588,0,0,1200000,190,70,L,0,0,0,0,0,0,0,0,0,0,0,0,1172272.727273,190,70,0.363636,0.090909,0,0,0.090909,0,0.090909,50.636364,0,9,36
1990,67,14,31,8,0,2.55151,2,10,1200000,200,74,L,180,27,23,1,0,1,6,46.5,93.166667,17.833333,1.333333,13.833333,699166.666667,200,74,369.333333,44.333333,43.666667,3.833333,1,2.833333,9.833333,121.333333,54.666667,14,38
1993,123,75,142,17,7,0.006053,2,29,1537500,170,73,L,481,64,72,3,4,2,6,75.333333,147,21.333333,7,4.333333,646666.666667,170,73,503.333333,89.333333,64,3.333333,4.666667,2.333333,8.666667,129,43.333333,3,24
2007,112,21,69,19,0,7.722404,5,39,2300000,230,76,R,280,62,19,2,2,4,10,28.142857,70.428571,15.857143,1.428571,8.857143,1233571.428571,230,76,266.285714,64.428571,21.857143,1.571429,1.428571,4,7.428571,108.285714,37.571429,9,31
1989,161,71,149,31,3,13.162074,10,72,129000,200,72,B,585,93,51,9,3,4,8,40.5,99.5,19,2,6.5,95750,200,72,394,68.5,31.5,5,2.5,2.5,7,112,47.5,2,26
1994,61,0,0,0,0,0.035624,0,0,185000,200,74,R,2,1,0,0,0,0,0,0,0,0,0,0,150000,200,74,5.5,2,0,0,1,0,0,62.5,0,2,29
2007,32,0,0,0,0,-0.015419,0,0,9000000,255,76,R,1,1,0,0,0,0,0,0.166667,0,0,0,0,8250000,255,76,3.166667,2,0.5,0,0,0,0,23.833333,0,4,36
1991,48,4,7,1,0,1.198474,0,3,2166667,203,77,R,25,14,2,0,2,0,0,4.166667,10.5,2.333333,0.166667,0.5,818611.166667,203,77,59.833333,23.333333,2.5,0,6.666667,0,1,36.666667,3.5,8,30
2000,83,0,0,0,0,-0.075453,0,0,200000,192,77,L,0,0,0,0,0,0,0,0,0,0,0,0,200000,192,77,0,0,0,0,0,0,0,83,0,0,28
2011,11,0,0,0,0,0.066609,0,0,431600,200,72,L,0,0,0,0,0,0,0,0,0,0,0,0,428366.666667,200,72,0.333333,0,0,0,0,0,0,25.333333,0,4,26
2010,18,0,0,0,0,-0.057428,0,0,900000,240,78,R,0,0,0,0,0,0,0,1.923077,4.846154,1.076923,0.076923,0.076923,1301423.076923,240,78,32,12.461538,0.923077,0,3.230769,0,0.230769,28.153846,1.307692,14,36
2013,23,3,10,2,0,1.187165,2,5,650000,210,72,R,60,18,1,0,1,0,0,10.75,18.25,4.75,0,3.5,486877.5,210,72,96.5,37.75,7,0,2.5,0.5,1.75,33.25,11,5,30
1991,77,0,0,0,0,-0.239146,0,0,875000,225,76,R,1,0,0,0,1,0,0,0,0.25,0,0,0,275000,225,76,3.5,1,0.25,0,0.5,0,0,44.25,0.25,5,28
2001,116,41,80,17,3,7.455022,8,30,252500,170,70,R,283,57,17,0,6,3,2,53,110.5,22.5,3.5,8.5,226250,170,70,398,72,29,4,7.5,4,2.5,134,37,3,29
1995,120,64,127,19,2,3.17247,3,39,425000,150,67,B,427,31,37,0,13,4,8,42.142857,69.428571,8.571429,3.285714,1,292500,150,67,255.285714,24.142857,27.285714,0.285714,7.571429,2.714286,4.857143,84.857143,21.428571,8,30
2011,31,3,5,1,0,0.600338,0,3,443000,205,77,L,55,29,3,0,5,0,3,1.5,2.5,0.5,0,0,421875,205,77,32,17.5,1.5,0,3,0,2,38,1.5,3,27
2007,151,64,120,25,2,20.91165,14,71,4900000,190,71,R,508,150,47,5,7,4,8,51.666667,106,21,3.833333,13,1684166.666667,190,71,432.166667,101.666667,36.333333,1.333333,5.166667,4.333333,8,130.666667,55.833333,6,30
2006,12,3,8,0,0,0.073242,0,2,650000,175,71,R,35,5,2,0,0,1,0,11.333333,31.333333,6,0.5,2.833333,391333.333333,175,71,131.833333,18.166667,12.666667,1.5,0.333333,1,4.333333,46.833333,16.833333,7,32
1987,115,50,118,22,3,7.067907,7,68,62500,185,73,L,395,30,36,1,5,9,13,50,118,22,3,7,62500,185,73,395,30,36,1,5,9,13,115,68,0,23
2001,106,33,67,21,1,7.22343,9,32,290000,185,74,R,305,64,19,1,1,3,9,38,68,17,1,9.666667,263333.333333,185,74,258,50.333333,22,1.333333,0.333333,2.333333,7,93,35.333333,7,31
2013,94,33,88,17,1,6.035879,8,38,6000000,195,70,R,317,50,25,1,1,5,10,39,76.636364,18.272727,1.181818,11.727273,2561590.909091,195,70,289.545455,67,23.818182,1.636364,0.272727,2.363636,6.636364,87.363636,44,10,33
2009,9,0,0,0,0,0.055559,0,0,401750,175,74,L,0,0,0,0,0,0,0,0,0,0,0,0,401750,175,74,0,0,0,0,0,0,0,9,0,1,27
1991,154,85,132,17,2,29.982541,31,89,1600000,200,74,B,501,131,101,9,0,4,12,54,84.2,14.2,1.2,18,571000,200,74,355.6,104.8,69.8,3.2,2.6,3.4,6.6,115.6,53.2,7,31
1995,105,42,64,13,1,14.780835,13,49,145000,190,72,R,283,88,12,0,3,5,5,25.666667,52.333333,11.666667,1.666667,8.333333,131333.333333,190,72,241.666667,70,8.666667,0.666667,1.666667,2,4,74.666667,31.666667,2,26
1996,153,99,201,34,4,7.357679,6,49,135000,185,73,R,657,83,26,3,1,3,10,63,133.5,23,3,3.5,122000,185,73,463,65,20,3.5,2,1.5,8.5,115.5,34.5,1,26
1990,55,0,0,0,0,-0.081241,0,0,100000,195,74,R,5,2,0,0,0,0,0,0,0,0,0,0,100000,195,74,5,2,0,0,0,0,0,55,0,0,26
1990,106,32,79,11,2,7.820895,9,46,537500,195,74,R,309,50,30,0,2,2,12,40.142857,89.428571,13.571429,2,8.285714,502357.142857,195,74,333.428571,60,25.857143,2,1.428571,2.571429,11.428571,102.142857,42.714286,11,37
2009,80,24,65,10,1,5.129794,8,27,440000,250,75,R,239,48,25,2,1,1,8,29.333333,70,13.333333,0.333333,7,421500,250,75,271.333333,50.333333,23,1,0.333333,1.333333,8.666667,84.333333,33.333333,4,28
1989,63,0,0,0,0,-0.099825,0,0,95000,170,71,R,0,0,0,0,0,0,0,0,0,0,0,0,95000,170,71,0,0,0,0,0,0,0,63,0,2,27
1999,152,68,157,23,1,18.007227,22,80,950000,170,72,R,558,71,43,3,3,5,16,33.8,76,13.6,0.8,8.2,321900,170,72,282,40.4,21.6,1.6,3.2,2.4,4.8,86.8,35.6,4,28
2002,67,35,59,17,1,9.424197,10,29,3187500,205,73,L,243,60,22,1,0,1,8,66.25,114.75,29.25,2.25,21.25,1218250,205,73,399.75,100.5,31.5,5.25,0.75,2.75,9.5,110.5,67,4,28
2003,21,1,7,0,0,-0.420275,0,1,1550000,187,72,R,29,12,1,0,7,0,0,1.5,6,0.5,0,0,882500,187,72,39.5,18,2.5,0,6.5,0,0,27,1.5,2,27
1995,90,32,57,14,0,3.055059,2,25,958750,185,71,B,237,50,36,0,6,3,6,35.75,84.75,15.25,1,3.25,395062.5,185,71,317.25,58.75,34.75,2,3.5,2,5.25,101.75,28.25,4,28
1993,96,21,33,5,0,3.895243,4,16,966667,180,71,L,98,23,18,2,0,0,4,38,83.625,15.375,1.125,5.75,665000.125,180,71,316.5,38,29.125,3.375,0.5,3.5,8.875,111.25,38.625,10,33
2001,66,0,0,0,0,-0.050107,0,0,307500,200,73,R,0,0,0,0,0,0,0,0,0,0,0,0,252500,200,73,0,0,0,0,0,0,0,65.333333,0,2,29
1999,132,95,133,25,2,10.680192,6,41,2110000,166,69,B,475,88,65,0,1,2,7,74.8,118.6,20,2.6,4.8,771800,166,69,444.8,72,70.4,0.6,3.8,2.6,6.4,122.4,35.4,4,28
2006,162,87,204,32,13,-2.674155,3,40,5750000,180,70,L,699,38,32,0,10,1,6,96.833333,197,24.5,10.166667,2,2277500,180,70,651.666667,39,40.833333,0.666667,12,1.5,7.833333,159.333333,44.5,6,29
2003,59,11,24,4,1,-0.44014,1,6,400000,195,71,B,138,26,3,0,2,0,3,23.444444,52.333333,8.555556,0.555556,3.111111,446111.111111,195,71,224.777778,36.555556,14.444444,0.444444,1.555556,1.444444,6,72.666667,22.777778,10,34
2008,34,9,22,1,0,1.75861,3,10,390000,200,73,B,109,25,8,0,1,3,1,11.5,32.5,5.5,1,2,385000,200,73,138.5,33,7,0,3,2,2.5,42.5,14,2,28
2014,42,0,0,0,0,0.029756,0,0,505700,240,75,R,1,0,0,0,1,0,0,0,0,0,0,0,505700,240,75,1,0,0,0,1,0,0,42,0,2,29
2011,158,119,212,46,5,26.643651,32,105,2400000,195,73,L,660,98,52,1,3,5,8,80.25,142.5,24.75,5.5,12.25,938000,195,73,479,65.25,36.5,1.5,3.25,3.5,7.5,118.5,54.25,4,28
1988,71,9,21,6,0,0.887986,1,15,62500,175,70,L,101,28,21,1,1,3,1,9,21,6,0,1,62500,175,70,101,28,21,1,1,3,1,71,15,0,24
2008,33,0,0,0,0,-0.111732,0,0,400000,235,76,R,3,3,0,0,1,0,0,0,0.666667,0,0,0,348666.666667,235,76,11.666667,6.666667,0,0,0.333333,0,0,17,0,4,25
1993,151,113,177,27,0,13.893342,7,57,3866666,175,70,B,566,102,132,5,1,4,11,70.888889,117.555556,19.888889,3.222222,7.444444,1051401.777778,175,70,439.222222,75.888889,73.777778,1.666667,4.222222,3.777778,8.555556,122.333333,47.444444,11,34
2004,56,0,0,0,0,-0.098942,0,0,1000000,245,75,L,0,0,0,0,0,0,0,0.714286,1.714286,0.285714,0.142857,0,1347857.142857,245,75,11.714286,3.142857,0,0,0.857143,0,0.142857,37.142857,0.714286,9,34
1996,8,1,1,0,0,0.026699,0,1,109000,190,74,L,14,4,0,0,0,0,0,1,1,0,0,0,109000,190,74,14,4,0,0,0,0,0,8,1,0,24
1994,36,7,23,4,1,3.026274,3,16,109000,210,74,R,93,21,5,0,2,1,4,7,23,4,1,3,109000,210,74,93,21,5,0,2,1,4,36,16,0,26
1995,7,1,1,1,0,-0.464873,0,2,255000,190,75,R,7,2,0,0,0,0,0,21.666667,48.666667,9,0.666667,1.666667,390833.333333,190,75,169.166667,20.333333,21.166667,1.333333,4,1.333333,3.166667,78.166667,18.166667,8,34
1991,52,26,49,9,0,7.707008,7,28,875000,185,72,R,177,53,23,4,0,2,4,42.875,89.25,19.875,1.375,12.25,653750,185,72,347.75,70.375,29,3.125,0.75,3.875,8.25,110.5,55.125,10,31
1986,47,0,0,0,0,-0.093509,0,0,183700,200,76,R,0,0,0,0,0,0,0,0,0,0,0,0,183700,200,76,0,0,0,0,0,0,0,47,0,3,27
2008,140,49,89,16,0,6.053249,4,31,1000000,195,74,L,322,68,14,3,2,2,3,72.166667,134.333333,25.25,2.5,9.833333,3956250,195,74,473.5,73.25,37,3.5,2.833333,3.25,6.833333,124.166667,55.666667,12,34
1999,26,0,0,0,0,-0.009841,0,0,215000,205,72,R,0,0,0,0,0,0,0,0,0,0,0,0,197500,205,72,0,0,0,0,0,0,0,14.5,0,2,27
1987,75,35,83,12,0,13.007733,14,42,185000,200,74,R,250,56,16,0,1,0,3,28.333333,58.666667,11.333333,0,9.666667,146666.666667,200,74,220.333333,58.666667,12.333333,0.333333,1.666667,1,3.666667,64,28.666667,4,29
1990,23,0,0,0,0,-0.066773,0,0,100000,175,71,R,3,1,0,0,3,0,0,0,0,0,0,0,100000,175,71,3,1,0,0,3,0,0,23,0,0,24
2013,30,12,20,3,1,2.501516,2,10,490000,240,76,R,83,21,4,0,0,1,3,15.5,34.5,3.5,1.5,3.5,490000,240,76,122,29.5,4.5,0,0,1,4,36,15.5,1,22
2009,4,0,0,0,0,0.061705,0,0,425000,215,76,R,0,0,0,0,0,0,0,0,0,0,0,0,425000,215,76,0,0,0,0,0,0,0,4,0,1,26
2001,9,1,1,0,0,0.031298,0,0,200000,205,74,R,21,3,1,0,0,0,0,1,1,0,0,0,200000,205,74,21,3,1,0,0,0,0,9,0,1,25
1997,71,0,0,0,0,-0.082576,0,0,2950000,195,75,B,0,0,0,0,0,0,0,0.625,1,0.25,0,0,1244687.5,195,75,8.875,4.75,0.375,0,0.75,0,0,53.875,0.125,9,34
2002,155,120,176,34,1,38.478982,41,122,10428571,240,75,L,560,112,109,4,0,5,18,90.125,153,32.75,1,28.5,2560946.25,240,75,494.75,89.25,86.875,6.625,0.25,6.75,12.625,138.5,99.625,7,31
1997,44,2,3,1,0,-0.293505,0,0,275000,205,76,R,13,7,0,0,3,0,0,1.5,3,0.5,0,0.5,240000,205,76,21.5,8,0,0,1.5,0,0,43.5,2.5,4,27
2001,13,0,0,0,0,-0.03114,0,0,925000,215,74,R,0,0,0,0,0,0,0,0,0.166667,0,0,0,470000,215,74,1,0.666667,0.333333,0,0,0,0,50.166667,0.166667,4,28
2013,9,2,8,1,0,1.085256,1,4,490000,245,78,L,29,4,0,0,0,0,0,2,8,1,0,1,490000,245,78,29,4,0,0,0,0,0,9,4,1,26
1988,79,16,45,5,4,-1.228517,0,19,381667,175,71,L,170,32,24,1,5,2,5,34.25,79.75,8.75,2.5,1,268750.25,175,71,299.5,40.5,44.5,2.5,3.75,2,5.75,111.25,26.75,9,31
1998,142,45,121,25,3,4.903055,5,41,170000,155,68,B,494,87,33,4,10,6,9,45,121,25,3,5,170000,155,68,494,87,33,4,10,6,9,142,41,2,25
1999,138,107,134,27,5,26.388808,17,77,6000000,172,72,R,516,112,85,0,0,3,6,86.8,132.5,24.4,4,25.5,3141833.5,172,72,507.9,109.8,62,3.4,0.5,4.1,7.9,140.1,82.2,12,34
1994,84,32,76,19,0,9.799417,8,53,140000,183,73,R,296,64,33,0,3,1,8,21.5,54,13,0.5,4,124500,183,73,212,40.5,21,0,3,0.5,5,65,32,1,23
1989,51,32,49,3,1,5.809909,8,20,1450000,170,71,R,199,45,18,1,0,1,2,73.5,131.333333,25.333333,8.5,14.333333,895416.666667,170,71,511.666667,119.333333,33.333333,3,0.833333,4.166667,7.166667,126.666667,61.166667,6,29
2007,11,0,0,0,0,0.0442,0,0,403600,210,72,R,0,0,0,0,0,0,0,0,0,0,0,0,378066.666667,210,72,0,0,0,0,0,0,0,34,0,1,27
2004,125,87,131,20,0,25.764824,29,77,5325000,215,73,L,475,99,95,10,0,4,21,82.5,140.666667,29.5,2.333333,27.166667,2031833.333333,215,73,509.5,92.666667,61.833333,9,0,3.5,11,142.166667,89.5,6,27
2008,35,2,8,1,0,-0.755507,0,3,1000000,230,71,R,47,14,5,0,13,0,1,1.75,5.5,1,0,0,611250,230,71,33.5,12.75,1.75,0,5.75,0,0.25,26,1.25,7,30
1996,60,33,43,8,0,7.381432,7,21,800000,210,75,B,182,62,33,2,0,0,9,38.444444,66.222222,10.111111,2,8.888889,610985.333333,210,75,259,58,30.555556,4,0.333333,1.777778,6.777778,75.111111,35.666667,6,30
2005,16,1,5,0,0,-0.413651,0,1,2200000,227,76,R,29,8,1,0,5,0,1,1,3.5,0.25,0.25,0,761250,227,76,21,5.75,0.75,0,2.25,0,0.25,26.25,1.5,4,26
2005,30,0,0,0,0,-0.182631,0,0,7000000,230,76,R,2,1,0,0,0,0,0,2.25,6.625,1.75,0,0.25,4465625,230,76,52,23.125,2.25,0,6.125,0,1.125,30.75,3,8,31
2010,19,1,7,1,0,0.017987,0,0,415000,270,75,R,24,8,1,0,3,0,1,1,7,1,0,0,415000,270,75,24,8,1,0,3,0,1,19,0,3,27
1989,11,1,3,0,0,-0.3273,0,0,115000,193,73,R,20,7,6,0,0,0,0,2.333333,6.666667,1,0.333333,0.333333,102833.333333,193,73,48.333333,15,4.333333,0.333333,0,0,1.666667,21.666667,2.333333,5,29
2001,58,29,37,8,2,2.704933,3,21,4333667,170,73,L,188,42,31,1,1,1,3,67.545455,121.909091,19.454545,6,5.909091,2500249.909091,170,73,446.090909,76.090909,55.454545,2.454545,3.636364,3.181818,8,120.818182,44,11,32
2007,57,0,0,0,0,-0.008231,0,0,380000,280,76,L,3,2,0,0,0,0,0,0,0,0,0,0,380000,280,76,3,2,0,0,0,0,0,57,0,1,25
1995,43,6,6,1,0,1.635283,0,7,145000,165,69,R,52,19,12,2,1,0,1,18.25,31.75,6.5,0.5,0.75,132500,165,69,128.75,18.5,15.75,0.5,2.5,0.25,4,53,9.25,3,31
1989,131,29,74,12,2,8.953348,8,44,285000,195,74,L,368,58,52,8,1,1,4,17.5,40,7,0.5,5,144500,195,74,194.75,40.5,30.75,3.25,1.75,1.5,1.75,72.75,22.5,6,27
1992,70,1,0,0,0,-0.129919,0,0,1913333,195,75,L,4,1,1,0,2,0,0,0.375,0.25,0.125,0,0,529541.625,195,75,4.25,1.5,0.625,0,0.875,0,0.125,57.375,0,6,32
2002,53,0,0,0,0,-0.029677,0,0,6000000,220,76,R,0,0,0,0,0,0,0,0,0,0,0,0,4387500,220,76,0,0,0,0,0,0,0,63.875,0,11,38
1989,72,0,0,0,0,-0.097573,0,0,212000,185,76,R,5,2,0,0,0,0,0,0,0,0,0,0,121500,185,76,3.333333,1.666667,0.333333,0,0,0,0,59.333333,0,3,28
1988,154,77,150,30,5,11.139298,11,56,905000,185,72,R,569,106,54,0,3,6,11,91.5,171,32,6.75,15.75,563750,185,72,584.75,122,67.5,1.75,2.25,3.75,13,153.5,65.25,5,29
1997,11,0,0,0,0,0.001703,0,0,170000,185,73,R,1,1,0,0,0,0,0,0,0,0,0,0,170000,185,73,1,1,0,0,0,0,0,11,0,1,26
1992,32,1,7,1,0,0.000687,0,4,3183333,195,75,R,58,12,1,0,8,1,1,1.333333,6.333333,1,0.333333,0,2005555.333333,195,75,59.333333,13.666667,2.333333,0,8.333333,0.333333,0.666667,30.666667,3,13,36
2004,102,19,37,3,0,7.201476,5,28,1200000,185,73,L,152,31,22,1,0,1,3,66,123.533333,22,0.866667,19.266667,4475666.666667,185,73,460.666667,76.533333,69.933333,8.666667,2.133333,4.866667,11.466667,134.266667,77.466667,15,37
2003,82,49,96,17,1,24.055203,24,70,13000000,175,75,R,327,73,14,1,0,1,10,73.846154,134.461538,26.692308,1.769231,30.846154,6341346.153846,175,75,447.923077,86.076923,30.769231,5.076923,0,5.692308,12.846154,114.538462,98.307692,14,34
2003,74,53,74,13,3,13.392522,18,51,9150000,181,72,B,270,48,31,2,4,3,2,48.583333,86.5,18,1.916667,13.416667,3634194.333333,181,72,310.833333,68.333333,29.583333,2.666667,1.25,2.166667,4.583333,91.333333,53.083333,10,32
1986,102,45,77,13,1,13.21452,14,47,939333,195,75,R,283,41,26,5,4,3,11,25,41,7,0.5,8,838166.5,195,75,162,24.5,15,3,2,2,7.5,59,26.5,15,37
2014,116,61,120,21,4,7.399754,8,35,7350000,190,76,B,434,108,66,2,1,1,6,72.333333,120.333333,23.5,9.5,8,2446833.333333,190,76,442.666667,115.166667,65.166667,1.333333,6.5,1.5,5.166667,128.333333,40.833333,6,28
1996,29,1,1,0,0,-0.010413,0,0,120000,215,77,R,32,21,1,0,4,0,0,1,1,0,0,0,120000,215,77,32,21,1,0,4,0,0,29,0,3,25
1999,46,0,0,0,0,-0.186944,0,0,660000,205,71,R,1,1,0,0,0,0,0,0.25,0.5,0,0,0,301625,205,71,3.5,2.5,0.5,0,0.25,0,0,44.75,0.5,3,29
2010,37,0,0,0,0,-0.043335,0,0,406090,240,76,L,1,1,0,0,0,0,0,0.5,0,0,0,0,405795,240,76,1,1,0.5,0,0,0,0,24,0,2,25
1992,52,7,26,6,0,0.281951,0,7,117500,175,73,R,105,21,2,1,1,0,2,5,17.5,3.5,0,0,90000,175,73,70,13.5,1,0.5,0.5,0,2,39,4.5,6,29
1988,83,12,31,4,0,1.516774,0,16,320000,180,72,R,123,17,10,0,2,3,5,16.25,40.75,6.25,0,3,398750,180,72,157,25.25,15.75,0.25,1.25,2,4,86,19.75,12,37
2001,68,9,27,5,0,1.696972,1,13,700000,185,73,R,113,21,14,2,0,0,1,19.714286,51.857143,10,0.714286,3.285714,410428.571429,185,73,201.285714,25.857143,10.428571,0.714286,0.428571,1.714286,5.285714,80,25,6,32
1989,133,40,102,16,0,10.236661,10,44,1100000,200,74,L,408,29,52,14,7,1,4,39.2,110,20.8,1,6.2,842000,200,74,416,25.4,56.8,9.6,6.2,2.6,10.4,133.6,39.2,9,31
2011,31,4,13,5,0,2.043709,1,2,1000000,235,76,L,62,20,7,0,0,0,0,22.363636,39.818182,8.454545,0.363636,10.545455,915000,235,76,171.454545,65,23.636364,1.909091,0.272727,1.545455,2.090909,60.636364,26.272727,13,36
2001,81,33,62,11,1,2.93604,2,12,200000,205,74,R,237,47,10,0,2,0,5,16.5,31.5,5.5,0.5,1,200000,205,74,120,24,5,0,1,0,2.5,42.5,6,1,24
1985,131,50,117,20,3,15.965604,16,61,60000,185,72,R,432,78,38,4,1,0,19,50,117,20,3,16,60000,185,72,432,78,38,4,1,0,19,131,61,1,24
1992,103,22,36,6,3,4.62136,4,22,367500,190,71,L,162,32,10,1,0,1,2,18.333333,33,7,1.666667,2.666667,209166.666667,190,71,132.333333,24,10,1.333333,0.333333,0.666667,1.666667,82.666667,15.333333,4,31
1995,106,45,93,15,1,5.72912,2,33,120000,180,70,L,392,95,34,0,6,2,9,20,40.333333,6.666667,0.333333,1,112666.666667,180,70,165.666667,41.333333,17.333333,0,2.333333,0.666667,3.666667,45.666667,13.666667,2,23
2014,8,0,0,0,0,-1.252953,0,0,510000,220,74,R,9,3,1,0,0,0,0,6.5,14,5,0,0,510000,220,74,58,14.5,6,0.5,0,0,1.5,21,5.5,5,32
2004,138,93,138,37,3,25.32423,17,82,490000,195,73,B,523,177,88,1,1,3,8,47.8,71.8,16,1.8,10.4,358800,195,73,288.2,93.8,49.2,1,1.8,1.4,3.6,90.2,36.6,7,30
